time,x,y,z
48.92,-5.058174216,-9.81118674,8.150891787
48.93,-5.555464224,-10.75273411,8.474761937
48.94,-6.098469262,-11.76514931,8.89908574
48.95,-6.689477126,-12.84576376,9.441317912
48.96,-7.330146268,-13.98848296,10.12104292
48.97,-8.021187529,-15.18267902,10.95967814
48.98,-8.761962494,-16.4119192,11.97983307
48.99,-9.54999372,-17.65260058,13.20418936
49,-10.38039248,-18.87263238,14.65375651
49.01,-11.24522707,-20.03040484,16.34537716
49.02,-12.13288085,-21.07439885,18.2884262
49.03,-13.02748372,-21.9439013,20.48079568
49.04,-13.9085404,-22.57134909,22.90449779
49.05,-14.75091532,-22.88675983,25.52154412
49.06,-15.52535092,-22.82443814,28.27110625
49.07,-16.19967404,-22.33162082,31.06920087
49.08,-16.74076363,-21.37798447,33.81208031
49.09,-17.11720567,-19.96417545,36.38397182
49.1,-17.30236738,-18.12707576,38.66876115
49.11,-17.27743588,-15.93975683,40.56388898
49.12,-17.03386126,-13.50516556,41.99362674
49.13,-16.57468639,-10.94429543,42.91859969
49.14,-15.91445142,-8.381278976,43.3392356
49.15,-15.07767515,-5.928755167,43.29251277
49.16,-14.09623103,-3.676604979,42.84326475
49.17,-13.00614441,-1.685885472,42.07259351
49.18,-11.84438237,0.011849709,41.06622051
49.19,-10.64610175,1.410992935,39.90496791
49.2,-9.442630522,2.5258827,38.65847045
49.21,-8.260257958,3.384112088,37.38217541
49.22,-7.119756036,4.020424287,36.11699979
49.23,-6.03646911,4.471880277,34.89074234
49.24,-5.020784387,4.774483247,33.72039064
49.25,-4.07881317,4.96112354,32.61466842
49.26,-3.213150252,5.060559534,31.57640996
49.27,-2.423620614,5.097123465,30.60455467
49.28,-1.707959187,5.090881344,29.69569975
49.29,-1.062397339,5.058040967,28.84523486
49.3,-0.482148661,5.011466631,28.04812318
49.31,0.038201871,4.961212252,27.29940574
49.32,0.50439528,4.915023275,26.59450147
49.33,0.922269982,4.878783619,25.92936429
49.34,1.297594456,4.85689971,25.30054538
49.35,1.635949342,4.852622557,24.70519649
49.36,1.942648633,4.868313165,24.14103965
49.37,2.222691156,4.905658307,23.60632073
49.38,2.480735093,4.965843793,23.09975798
49.39,2.721089634,5.049691871,22.62049255
49.4,2.947718995,5.157768456,22.16804495
49.41,3.164255002,5.290465001,21.74227917
49.42,3.374015196,5.448058873,21.34337523
49.43,3.58002405,5.630755314,20.97180983
49.44,3.785035369,5.838713341,20.62834445
49.45,3.991554318,6.072057322,20.31401992
49.46,4.201857806,6.330875406,20.03015618
49.47,4.418012187,6.615205549,19.7783561
49.48,4.641887353,6.925009439,19.56051166
49.49,4.87516642,7.260134336,19.37881084
49.5,5.119350273,7.620262566,19.23574331
49.51,5.375756255,8.004848314,19.13410233
49.52,5.645510337,8.413041359,19.07698001
49.53,5.92953214,8.843597598,19.0677524
49.54,6.228512234,9.294776703,19.1100501
49.55,6.542881281,9.764228041,19.2077094
49.56,6.872770779,10.24886721,19.36469829
49.57,7.217965495,10.74474727,19.58501101
49.58,7.57784816,11.24693107,19.87252471
49.59,7.951337694,11.74937386,20.23081234
49.6,8.336823124,12.24482877,20.66290703
49.61,8.732096549,12.72479131,21.17101615
49.62,9.134289869,13.17950258,21.75618764
49.63,9.539821568,13.59803323,22.41793735
49.64,9.944361395,13.96847121,23.15385508
49.65,10.34282214,14.27823387,23.95921647
49.66,10.72938854,14.51451852,24.82663928
49.67,11.09759313,14.66489375,25.74583198
49.68,11.44044743,14.71801638,26.70348881
49.69,11.75063362,14.66443684,27.68338537
49.7,12.02075637,14.49743173,28.66671864
49.71,12.24364809,14.21378032,29.63271487
49.72,12.41271229,13.81438771,30.5594967
49.73,12.52228225,13.30465733,31.42516187
49.74,12.56796544,12.69453246,32.2089862
49.75,12.5469412,11.99816234,32.89263149
49.76,12.45818002,11.23319763,33.46122415
49.77,12.30255932,10.41977429,33.90417824
49.78,12.08286046,9.579292505,34.21566764
49.79,11.80364548,8.733127386,34.39470162
49.8,11.47102542,7.901413993,34.44481479
49.81,11.09234366,7.102030112,34.37343486
49.82,10.67580597,6.349862125,34.19102865
49.83,10.23009112,5.656391601,33.910143
49.84,9.763974733,5.029593882,33.54445194
49.85,9.285992434,4.474103327,33.10790032
49.86,8.804161162,3.991577706,32.61400345
49.87,8.325768183,3.581186872,32.07533036
49.88,7.857229853,3.240155754,31.50317091
49.89,7.404015745,2.96430441,30.90736687
49.9,6.970629513,2.74854413,30.29627595
49.91,6.560635606,2.587304746,29.67683346
49.92,6.176720285,2.474882091,29.05467814
49.93,5.820775969,2.405704966,28.43431331
49.94,5.493999316,2.374527874,27.81928111
49.95,5.196995105,2.376559616,27.21233387
49.96,4.929879849,2.407539354,26.61559266
49.97,4.692380703,2.463771664,26.03068742
49.98,4.483926753,2.542131043,25.45887677
49.99,4.303730922,2.640044821,24.90114777
50,4.150861725,2.755461744,24.35829746
50.01,4.024304744,2.886811927,23.83099852
50.02,3.923014196,3.032962425,23.31985198
50.03,3.845955292,3.193171466,22.82542947
50.04,3.792138218,3.36704342,22.34830772
50.05,3.760644703,3.554485771,21.88909732
50.06,3.750648074,3.755668731,21.4484675
50.07,3.761427704,3.97098769,21.02716867
50.08,3.79237864,4.201028278,20.62605358
50.09,3.843017099,4.446533535,20.24609832
50.1,3.912982382,4.708372459,19.88842369
50.11,4.002035655,4.987508971,19.55431737
50.12,4.110055851,5.284970157,19.24525744
50.13,4.23703287,5.601812502,18.96293692
50.14,4.383058041,5.939084628,18.70928954
50.15,4.548311725,6.297784907,18.48651613
50.16,4.733047734,6.678812176,18.29711082
50.17,4.937574137,7.082907625,18.14388602
50.18,5.162229857,7.510585893,18.02999418
50.19,5.40735633,7.962053373,17.9589442
50.2,5.673263397,8.437111916,17.93460896
50.21,5.96018851,8.935046464,17.96121981
50.22,6.268248315,9.454495862,18.04334266
50.23,6.597381742,9.993307215,18.18582894
50.24,6.94728393,10.54837588,18.39373346
50.25,7.3173307,11.1154757,18.67219039
50.26,7.706493875,11.68908727,19.02623762
50.27,8.113248714,12.26223662,19.46058027
50.28,8.535475964,12.82636136,19.97928561
50.29,8.970362749,13.3712275,20.58540549
50.3,9.414308551,13.88492544,21.28052842
50.31,9.862844922,14.35397821,22.06427346
50.32,10.31057996,14.76359653,22.9337505
50.33,10.75118076,15.09811224,23.88302795
50.34,11.17740832,15.3416114,24.90266542
50.35,11.58121927,15.47876948,25.97938474
50.36,11.9539462,15.49586276,27.09596167
50.37,12.28656335,15.38189479,28.23141871
50.38,12.57003579,15.12973816,29.36158107
50.39,12.79573963,14.73715912,30.46002099
50.4,12.95592793,14.20757536,31.4993612
50.41,13.04420561,13.55040474,32.45284495
50.42,13.0559682,12.78090095,33.29601922
50.43,12.98875646,11.91943891,34.00833696
50.44,12.84248424,10.99029626,34.57447549
50.45,12.61950927,10.0200612,34.98520008
50.46,12.32453523,9.035858717,35.23766857
50.47,11.96435446,8.063613138,35.33516107
50.48,11.54745977,7.126548321,35.28630677
50.49,11.08356839,6.244073796,35.10394824
50.5,10.58310708,5.431131644,34.80381843
50.51,10.05670672,4.698003106,34.40320415
50.52,9.514746378,4.050512212,33.91973957
50.53,8.966975404,3.490525421,33.37042492
50.54,8.422228705,3.016633068,32.77091481
50.55,7.888238365,2.624905873,32.1350758
50.56,7.371535238,2.309640518,31.47478127
50.57,6.877427808,2.06403448,30.79989439
50.58,6.410042375,1.880755923,30.11838487
50.59,5.972407997,1.752395703,29.43652855
50.6,5.566570698,1.671803869,28.75914797
50.61,5.193723711,1.632322651,28.08986219
50.62,4.854343161,1.627932644,27.43132476
50.63,4.548321272,1.653330183,26.78543701
50.64,4.275091634,1.70395294,26.15353111
50.65,4.033743087,1.775968599,25.53652146
50.66,3.823120417,1.866238856,24.93502653
50.67,3.641911235,1.972268339,24.34946453
50.68,3.488719311,2.092145688,23.78012719
50.69,3.36212516,2.224482016,23.22723593
50.7,3.260735018,2.368350341,22.6909844
50.71,3.183219556,2.523228336,22.17157088
50.72,3.128343671,2.688945758,21.66922355
50.73,3.094988693,2.865637212,21.18422085
50.74,3.082168255,3.053700398,20.71690905
50.75,3.089038933,3.253759589,20.26771834
50.76,3.114906631,3.466633813,19.8371788
50.77,3.159229526,3.693309041,19.42593694
50.78,3.221618253,3.934913481,19.03477371
50.79,3.301833824,4.192694969,18.66462448
50.8,3.399783653,4.467999317,18.31660131
50.81,3.51551589,4.762248335,17.99201802
50.82,3.649212136,5.076916107,17.69241807
50.83,3.801178436,5.413501894,17.41960543
50.84,3.971834327,5.773497881,17.17567833
50.85,4.161699517,6.158349693,16.96306534
50.86,4.371377636,6.569407382,16.78456326
50.87,4.601536305,7.007864318,16.64337546
50.88,4.852882591,7.474681155,16.54314874
50.89,5.126132717,7.970491889,16.48800608
50.9,5.421974719,8.495488974,16.48257121
50.91,5.741022611,9.049284693,16.53197968
50.92,6.083760464,9.630746591,16.6418694
50.93,6.450474848,10.23780601,16.81834143
50.94,6.841174226,10.86724081,17.06787971
50.95,7.255494228,11.51443654,17.39721637
50.96,7.692588534,12.17313506,17.8131272
50.97,8.151006174,12.83518578,18.32214151
50.98,8.628557879,13.49032276,18.93015151
50.99,9.122176466,14.12600048,19.64191061
51,9.627779417,14.7273311,20.46041842
51.01,10.14014554,15.27717501,21.38620432
51.02,10.65282173,15.75644208,22.41654175
51.03,11.15807968,16.14465843,23.54465156
51.04,11.64694533,16.42084033,24.75898259
51.05,12.10932413,16.5646871,26.04268627
51.06,12.53424219,16.55805839,27.37342062
51.07,12.91021519,16.38664008,28.72361864
51.08,13.2257435,16.04163523,30.06132621
51.09,13.46991349,15.52125891,31.35164939
51.1,13.63306434,14.83178684,32.55875479
51.11,13.70745987,13.98792671,33.6482535
51.12,13.68789246,13.01235755,34.58969634
51.13,13.57214358,11.93440896,35.35884685
51.14,13.36123763,10.78800351,35.93940311
51.15,13.05945035,9.609123868,36.32391862
51.16,12.67406633,8.433153127,36.51380979
51.17,12.21491509,7.292447195,36.51849841
51.18,11.69374385,6.214433506,36.35387894
51.19,11.12350209,5.220411124,36.04038953
51.2,10.51761605,4.325090793,35.60098579
51.21,9.889321376,3.536793993,35.05927619
51.22,9.251103818,2.858151172,34.43799789
51.23,8.614275967,2.28710794,33.75791999
51.24,7.988697502,1.818057568,33.03717944
51.25,7.382629833,1.442954038,32.2909967
51.26,6.802705385,1.152306718,31.53168682
51.27,6.253986409,0.936003197,30.76887359
51.28,5.740087396,0.783943535,30.009822
51.29,5.263337368,0.68649471,29.25982098
51.3,4.824962181,0.634788689,28.52256736
51.31,4.425271484,0.620893848,27.80052
51.32,4.06383929,0.637889838,27.0952072
51.33,3.73967094,0.679873067,26.40748159
51.34,3.45135228,0.741915461,25.73772336
51.35,3.197179188,0.819994335,25.08599702
51.36,2.975267267,0.910906728,24.45216855
51.37,2.783642595,1.012177766,23.83599047
51.38,2.620315103,1.121969595,23.23716198
51.39,2.483336503,1.238995092,22.65537021
51.4,2.370844843,1.362438885,22.09031792
51.41,2.281097706,1.491886981,21.54174165
51.42,2.212495991,1.627265459,21.00942373
51.43,2.163600039,1.768788149,20.49320041
51.44,2.133139658,1.916912824,19.99296799
51.45,2.120019413,2.072305232,19.50868836
51.46,2.123320329,2.235810164,19.04039471
51.47,2.142299,2.408428707,18.58819831
51.48,2.176384862,2.591300769,18.15229683
51.49,2.225176298,2.785692006,17.73298453
51.5,2.288436037,2.992984254,17.33066491
51.51,2.366086217,3.214668557,16.94586597
51.52,2.458203343,3.452339889,16.5792586
51.53,2.565013262,3.70769257,16.23167839
51.54,2.686886179,3.982515354,15.90415136
51.55,2.824331605,4.278684972,15.59792391
51.56,2.977993056,4.598156791,15.31449756
51.57,3.148642152,4.942950966,15.05566878
51.58,3.337171672,5.315132167,14.82357427
51.59,3.544586939,5.716780572,14.62074178
51.6,3.771994725,6.149951337,14.4501464
51.61,4.020588673,6.616619199,14.31527163
51.62,4.291629952,7.118604264,14.22017407
51.63,4.586421597,7.65747437,14.16954939
51.64,4.906274662,8.234418836,14.16879598
51.65,5.252463967,8.850087942,14.22407072
51.66,5.626170883,9.504392389,14.34232885
51.67,6.028410337,10.1962575,14.53133677
51.68,6.459939011,10.92332844,14.79964247
51.69,6.921141821,11.68162587,15.15648406
51.7,7.411894184,12.46515655,15.61161183
51.71,7.931398644,13.26549192,16.17499492
51.72,8.477996327,14.07133936,16.85638095
51.73,9.048956765,14.86814689,17.66467751
51.74,9.64025408,15.63780188,18.60713121
51.75,10.24634359,16.35850603,19.68829616
51.76,10.8599604,17.00492935,20.90881213
51.77,11.4719699,17.54875755,22.26405624
51.78,12.07130819,17.95974265,23.74278914
51.79,12.64505579,18.2073329,25.32598191
51.8,13.17868807,18.26288738,26.98606915
51.81,13.65653712,18.10236967,28.68690558
51.82,14.06247988,17.7092736,30.3846817
51.83,14.38083501,17.07739214,32.02995626
51.84,14.59741089,16.21294122,33.5707838
51.85,14.70060444,15.1355465,34.95667843
51.86,14.68241861,13.87772683,36.14291644
51.87,14.5392554,12.48276131,37.09451901
51.88,14.27235948,11.00115394,37.78924179
51.89,13.88783553,9.486216623,38.21905845
51.9,13.39622942,7.989480198,38.38992605
51.91,12.81173372,6.556652076,38.31997227
51.92,12.15113398,5.224672235,38.03653977
51.93,11.43264049,4.02014147,37.57268237
51.94,10.6747482,2.959100526,36.96370498
51.95,9.895239907,2.047908741,36.24420759
51.96,9.110406164,1.284849216,35.44589706
51.97,8.334511509,0.662073978,34.59623536
51.98,7.579499605,0.167566608,33.71784419
51.99,6.854904675,-0.213099501,32.82850102
52,6.167923628,-0.495326083,31.94153549
52.01,5.523600576,-0.694413342,31.06644962
52.02,4.925079624,-0.824820406,30.20962205
52.03,4.373889718,-0.899710945,29.37499936
52.04,3.870234367,-0.930721204,28.56471631
52.05,3.413267598,-0.927889516,27.77961746
52.06,3.001344712,-0.899694973,27.01967379
52.07,2.632241928,-0.853163796,26.28430093
52.08,2.303343023,-0.794012685,25.57259229
52.09,2.011793662,-0.726807605,24.8834827
52.1,1.754625807,-0.655123749,24.21585792
52.11,1.528855362,-0.581697844,23.5686237
52.12,1.331556627,-0.508567791,22.94074575
52.13,1.159917093,-0.437197272,22.33126968
52.14,1.011275924,-0.36858461,21.73932762
52.15,0.883149164,-0.303356277,21.16413676
52.16,0.773244356,-0.241846015,20.60499316
52.17,0.679466883,-0.184160874,20.06126332
52.18,0.599919994,-0.130235614,19.53237507
52.19,0.532900156,-0.0798769,19.01780868
52.2,0.476889083,-0.0327987,18.51708879
52.21,0.430543523,0.011349846,18.02977733
52.22,0.392683683,0.052962891,17.55546748
52.23,0.36228097,0.092461667,17.09377882
52.24,0.338445577,0.130282659,16.64435323
52.25,0.320414306,0.166869392,16.2068518
52.26,0.307538908,0.202667155,15.78095233
52.27,0.299275159,0.238120097,15.36634744
52.28,0.29517279,0.27367024,14.96274323
52.29,0.294866355,0.309757999,14.56985826
52.3,0.298067088,0.346823928,14.18742292
52.31,0.304555739,0.385311437,13.81517909
52.32,0.314176393,0.42567029,13.45288
52.33,0.326831248,0.468360755,13.1002904
52.34,0.342476306,0.513858297,12.75718692
52.35,0.361117942,0.562658763,12.42335864
52.36,0.382810326,0.615284012,12.09860798
52.37,0.407653633,0.672287983,11.78275179
52.38,0.435793036,0.734263225,11.47562284
52.39,0.467418429,0.801847883,11.17707166
52.4,0.502764868,0.875733212,10.8869688
52.41,0.542113717,0.956671651,10.60520773
52.42,0.585794478,1.045485515,10.33170833
52.43,0.634187306,1.143076375,10.06642126
52.44,0.687726215,1.250435188,9.809333241
52.45,0.746902983,1.368653224,9.56047362
52.46,0.812271762,1.498933877,9.319922384
52.47,0.884454424,1.642605356,9.087819973
52.48,0.96414664,1.801134313,8.864379315
52.49,1.052124732,1.976140355,8.649900536
52.5,1.149253287,2.16941138,8.44478897
52.51,1.256493543,2.382919579,8.249577152
52.52,1.374912519,2.618837828,8.06495168
52.53,1.505692843,2.87955605,7.89178597
52.54,1.650143172,3.167696906,7.731180121
52.55,1.809709042,3.486129866,7.584509364
52.56,1.985983899,3.837982297,7.453482745
52.57,2.180719917,4.226645681,7.340213989
52.58,2.395838028,4.655774287,7.247306682
52.59,2.633436379,5.129272676,7.177956075
52.6,2.89579605,5.651267087,7.13606985
52.61,3.185382472,6.226054107,7.126410002
52.62,3.504840379,6.858017848,7.154757402
52.63,3.856979383,7.551504239,7.228099383
52.64,4.244746318,8.310637823,7.354838558
52.65,4.671179266,9.139062792,7.545017413
52.66,5.139336774,10.03958611,7.810547592
52.67,5.652194081,11.01369707,8.16542422
52.68,6.212496396,12.06093537,8.625893308
52.69,6.822557574,13.178081,9.210523369
52.7,7.483991387,14.35814613,9.940110316
52.71,8.197362647,15.58916664,10.83731811
52.72,8.961747894,16.85282407,11.92592915
52.73,9.774201733,18.12298404,13.22955442
52.74,10.62913726,19.36432026,14.76964591
52.75,11.51764946,20.53130392,16.56268232
52.76,12.42684051,21.56796721,18.61648894
52.77,13.33924517,22.40896493,20.92583265
52.78,14.23249781,22.98250301,23.46771744
52.79,15.07941981,23.21559311,26.19717624
52.8,15.84871769,23.0417393,29.04472571
52.81,16.50644567,22.41052496,31.91685848
52.82,17.01828101,21.29772324,34.70077249
52.83,17.35248464,19.71376088,37.27380649
52.84,17.48320351,17.70802811,39.51678571
52.85,17.39358213,15.36702936,41.32902561
52.86,17.07807301,12.80579838,42.64170999
52.87,16.54343281,10.15395469,43.42635752
52.88,15.80815727,7.539463405,43.69631376
52.89,14.90046464,5.073805022,43.50122407
52.9,13.85525638,2.841589588,42.91639719
52.91,12.71065879,0.896042332,42.03006381
52.92,11.50474008,-0.739981731,40.93147593
52.93,10.27284234,-2.069039152,39.70185937
52.94,9.045748169,-3.112210213,38.40899389
52.95,7.848697098,-3.902042312,37.10516097
52.96,6.701125967,-4.476480709,35.82761236
52.97,5.616940621,-4.87430718,34.60056073
52.98,4.605119953,-5.132126896,33.43782828
52.99,3.670483196,-5.282669646,32.3455441
53,2.814495823,-5.354069764,31.32453831
53.01,2.036033367,-5.369797183,30.37228138
53.02,1.332058735,-5.348972521,29.48434811
53.03,0.698194575,-5.306873034,28.65545653
53.04,0.12918915,-5.255502928,27.88016121
53.05,-0.380716332,-5.204153051,27.15328399
53.06,-0.837506401,-5.159910819,26.47015626
53.07,-1.247182172,-5.128104133,25.82673276
53.08,-1.61561101,-5.112676388,25.21962295
53.09,-1.948422999,-5.116496731,24.64607292
53.1,-2.250943939,-5.141612768,24.10392107
53.11,-2.52815632,-5.189453767,23.59154286
53.12,-2.784681257,-5.260992029,23.10779422
53.13,-3.024775757,-5.35686921,22.65195937
53.14,-3.252340813,-5.477493324,22.22370595
53.15,-3.470936724,-5.623111104,21.82304877
53.16,-3.683802819,-5.793859465,21.45032223
53.17,-3.893879295,-5.989798973,21.10616075
53.18,-4.103829397,-6.210931518,20.79148622
53.19,-4.316060462,-6.457203797,20.50750129
53.2,-4.532742659,-6.728497686,20.25568687
53.21,-4.755824415,-7.024608184,20.03780241
53.22,-4.987043699,-7.345209265,19.85588694
53.23,-5.227934387,-7.689807747,19.71225905
53.24,-5.479827072,-8.057685177,19.60951314
53.25,-5.743843666,-8.447827748,19.55050926
53.26,-6.02088529,-8.858844509,19.53835318
53.27,-6.311612991,-9.288874553,19.57636274
53.28,-6.616420978,-9.735484677,19.668016
53.29,-6.935402307,-10.19556008,19.81687627
53.3,-7.268307259,-10.66519229,20.02648866
53.31,-7.61449511,-11.1395704,20.30024282
53.32,-7.972880648,-11.61288432,20.64119736
53.33,-8.341877593,-12.07825136,21.05186263
53.34,-8.719342118,-12.52768039,21.53394136
53.35,-9.102520823,-12.95209068,22.08803059
53.36,-9.48800885,-13.34140375,22.71329399
53.37,-9.871725019,-13.68472721,23.40712092
53.38,-10.24891195,-13.97064658,24.1647968
53.39,-10.6141696,-14.18763502,24.97921834
53.4,-10.96153034,-14.32458065,25.8406941
53.41,-11.28458222,-14.37141614,26.73687577
53.42,-11.57664407,-14.3198173,27.65286367
53.43,-11.83099174,-14.16391776,28.57152137
53.44,-12.04112876,-13.90096977,29.47401627
53.45,-12.20108828,-13.53187062,30.3405768
53.46,-12.3057467,-13.06147499,31.15142533
53.47,-12.35112395,-12.49862784,31.8878136
